customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
xxxx-03901,Male,0,No,No,60,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),18.25,1146.32,Yes
xxxx-03902,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,41.68,1946.84,No
xxxx-03903,Male,0,No,Yes,63,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Mailed check,36.96,2327.4,No
xxxx-03904,Male,0,Yes,No,36,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),21.94,761.05,No
xxxx-03905,Female,0,No,Yes,40,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.6,1343.71,No
xxxx-03906,Male,0,No,Yes,4,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,36.31,113.42,Yes
xxxx-03907,Male,1,Yes,No,51,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,30.16,1556.03,No
xxxx-03908,Male,0,No,Yes,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),34.69,572.38,Yes
xxxx-03909,Male,0,No,Yes,61,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,33.91,2074.04,No
xxxx-03910,Female,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.32,1395.45,No
xxxx-03911,Female,0,Yes,No,19,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),28.55,547.74,Yes
xxxx-03912,Male,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.25,243.63,No
xxxx-03913,Male,1,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,30.91,185.51,No
xxxx-03914,Male,0,Yes,Yes,65,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,25.23,1640.38,No
xxxx-03915,Female,1,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),37.57,436.28,Yes
xxxx-03916,Female,0,No,Yes,42,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.73,1274.88,Yes
xxxx-03917,Female,0,Yes,No,39,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),30.03,1175.67,No
xxxx-03918,Female,1,Yes,No,0,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),37.06,0.0,No
xxxx-03919,Male,0,No,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.25,1055.75,No
xxxx-03920,Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,51.82,No
xxxx-03921,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.64,182.8,No
xxxx-03922,Female,1,No,No,60,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),29.58,1775.28,No
xxxx-03923,Male,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.66,100.07,Yes
xxxx-03924,Female,1,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.6,557.9,No
xxxx-03925,Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Mailed check,27.91,473.07,No
xxxx-03926,Male,0,Yes,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.41,1202.41,No
xxxx-03927,Male,0,Yes,No,50,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,30.54,1513.02,Yes
xxxx-03928,Male,0,Yes,No,46,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,37.57,1731.19,Yes
xxxx-03929,Female,1,No,No,39,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,23.59,938.17,No
xxxx-03930,Female,0,Yes,No,26,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,29.42,780.92,No
xxxx-03931,Male,0,No,No,39,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,31.53,1224.41,No
xxxx-03932,Male,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.54,0.0,Yes
xxxx-03933,Female,0,No,Yes,45,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,32.53,1460.34,No
xxxx-03934,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),29.59,280.27,No
xxxx-03935,Female,1,No,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,33.51,1248.0,No
xxxx-03936,Female,1,Yes,No,17,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),31.6,540.25,No
xxxx-03937,Male,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.56,881.78,No
xxxx-03938,Male,1,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,375.64,No
xxxx-03939,Male,1,Yes,No,27,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,18.83,533.81,No
xxxx-03940,Male,0,No,No,0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,34.69,0.0,No
xxxx-03941,Female,0,No,No,13,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),41.59,535.46,No
xxxx-03942,Female,1,No,Yes,19,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,38.52,724.72,No
xxxx-03943,Female,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),31.18,1365.51,Yes
xxxx-03944,Male,1,No,No,60,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,35.04,2104.19,No
xxxx-03945,Female,0,Yes,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,27.38,748.06,Yes
xxxx-03946,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,1034.82,No
xxxx-03947,Male,0,Yes,No,51,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.53,956.97,No
xxxx-03948,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,45.72,3058.62,Yes
xxxx-03949,Male,0,Yes,No,36,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),24.8,922.5,No
xxxx-03950,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),33.2,999.39,No
xxxx-03951,Male,0,Yes,No,48,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),40.6,1951.92,Yes
xxxx-03952,Female,0,Yes,Yes,52,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.14,2067.67,No
xxxx-03953,Male,0,No,No,38,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,40.76,1539.34,No
xxxx-03954,Female,1,No,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,37.82,312.5,No
xxxx-03955,Female,0,Yes,Yes,8,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),38.42,303.82,No
xxxx-03956,Male,0,No,No,12,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,31.66,390.91,Yes
xxxx-03957,Male,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.25,286.41,No
xxxx-03958,Male,0,Yes,Yes,11,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,44.87,502.66,No
xxxx-03959,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.49,1512.4,No
xxxx-03960,Male,0,Yes,No,4,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,26.0,103.37,Yes
xxxx-03961,Female,0,No,Yes,6,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,35.06,240.41,No
xxxx-03962,Male,0,No,No,14,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Mailed check,38.23,540.73,Yes
xxxx-03963,Male,0,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,37.54,2448.69,Yes
xxxx-03964,Female,1,No,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.36,341.82,No
xxxx-03965,Female,0,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.82,814.48,Yes
xxxx-03966,Male,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,37.99,957.79,No
xxxx-03967,Female,1,Yes,No,37,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,28.95,1079.54,No
xxxx-03968,Female,1,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.18,1238.86,No
xxxx-03969,Female,1,No,No,51,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),37.02,1853.64,No
xxxx-03970,Female,0,No,No,32,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),36.86,1214.0,Yes
xxxx-03971,Female,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),35.49,718.96,No
xxxx-03972,Male,0,Yes,No,16,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,22.94,384.88,No
xxxx-03973,Male,0,No,Yes,61,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),20.4,1268.06,No
xxxx-03974,Female,0,Yes,No,58,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,36.13,2117.91,No
xxxx-03975,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,26.73,31.08,No
xxxx-03976,Male,1,No,No,63,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,22.11,1373.31,No
xxxx-03977,Female,1,Yes,No,24,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),24.33,560.57,No
xxxx-03978,Male,0,Yes,No,40,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Mailed check,34.35,1340.32,No
xxxx-03979,Female,0,No,Yes,18,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,27.0,487.92,No
xxxx-03980,Female,1,Yes,No,37,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),31.27,1157.19,No
xxxx-03981,Male,0,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.99,570.81,No
xxxx-03982,Female,0,No,No,38,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),28.63,1091.96,Yes
xxxx-03983,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,28.88,78.12,No
xxxx-03984,Female,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),37.94,64.88,Yes
xxxx-03985,Female,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),36.81,1214.75,Yes
xxxx-03986,Female,1,No,No,9,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,29.69,269.47,Yes
xxxx-03987,Male,0,No,No,26,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,33.27,879.37,No
xxxx-03988,Male,0,No,Yes,0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,28.61,0.0,No
xxxx-03989,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),26.64,1149.05,Yes
xxxx-03990,Female,0,No,No,51,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,34.61,1759.56,Yes
xxxx-03991,Male,1,Yes,No,24,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),40.58,939.9,No
xxxx-03992,Female,0,No,No,64,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),31.55,2020.72,No
xxxx-03993,Male,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,34.13,345.77,No
xxxx-03994,Female,0,Yes,No,67,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),32.7,2198.57,No
xxxx-03995,Female,0,Yes,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.26,289.96,No
xxxx-03996,Female,0,No,No,56,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),35.95,1995.6,No
xxxx-03997,Female,0,No,No,63,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,27.68,1751.22,No
xxxx-03998,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,47.44,436.86,No
xxxx-03999,Female,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,337.37,No
xxxx-04000,Female,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),40.03,1191.75,No
xxxx-04001,Male,1,Yes,No,9,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),27.78,241.9,No
xxxx-04002,Male,1,No,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,39.99,2126.91,No
xxxx-04003,Male,0,Yes,No,57,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),25.4,1437.93,No
xxxx-04004,Female,0,Yes,Yes,28,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,36.31,1017.08,No
xxxx-04005,Female,0,Yes,No,0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,34.93,0.0,Yes
xxxx-04006,Female,1,No,Yes,57,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),35.39,1992.89,No
xxxx-04007,Female,0,No,Yes,20,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),22.06,451.2,No
xxxx-04008,Female,0,No,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.43,248.62,Yes
xxxx-04009,Female,0,Yes,No,66,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),26.58,1754.18,Yes
xxxx-04010,Female,0,Yes,No,32,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,33.02,1086.31,No
xxxx-04011,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,27.04,999.74,No
xxxx-04012,Female,0,Yes,No,18,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),41.84,751.24,No
xxxx-04013,Male,0,Yes,Yes,3,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,33.64,69.01,No
xxxx-04014,Male,0,Yes,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),34.56,1996.67,No
xxxx-04015,Female,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.83,1716.97,No
xxxx-04016,Female,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),28.74,360.12,Yes
xxxx-04017,Male,0,Yes,Yes,16,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),35.54,536.12,No
xxxx-04018,Male,0,No,No,0,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,29.2,0.0,Yes
xxxx-04019,Female,1,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),37.13,484.39,Yes
xxxx-04020,Female,0,No,Yes,1,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,37.69,49.87,No
xxxx-04021,Male,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),31.29,81.98,No
xxxx-04022,Female,0,Yes,No,65,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,25.81,1652.68,No
xxxx-04023,Female,1,No,No,45,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,34.4,1552.46,Yes
xxxx-04024,Female,0,Yes,No,49,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),33.39,1630.27,No
xxxx-04025,Male,0,No,No,59,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Mailed check,32.72,1957.98,No
xxxx-04026,Male,1,No,No,51,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.25,940.0,No
xxxx-04027,Male,0,No,No,47,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,26.29,1238.16,No
xxxx-04028,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.25,694.51,No
xxxx-04029,Female,0,No,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.05,1469.05,No
xxxx-04030,Male,0,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.79,1485.87,No
xxxx-04031,Male,1,Yes,Yes,29,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,36.17,1035.0,No
xxxx-04032,Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,35.28,920.75,No
xxxx-04033,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),41.59,2227.09,No
xxxx-04034,Male,0,Yes,No,69,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),28.99,2016.07,Yes
xxxx-04035,Male,0,Yes,Yes,25,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),36.31,908.93,No
xxxx-04036,Female,0,Yes,No,41,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),26.22,1074.9,No
xxxx-04037,Female,0,No,No,66,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,21.0,1385.6,No
xxxx-04038,Female,0,Yes,No,66,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),31.24,2027.31,Yes
xxxx-04039,Male,0,Yes,Yes,51,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),27.22,1364.67,Yes
xxxx-04040,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.25,90.79,No
xxxx-04041,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),33.59,328.85,No
xxxx-04042,Male,0,Yes,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),27.69,1041.48,No
xxxx-04043,Female,0,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,31.16,342.37,No
xxxx-04044,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.36,838.68,No
xxxx-04045,Male,0,No,No,48,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,41.08,1951.86,No
xxxx-04046,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),31.62,2244.71,No
xxxx-04047,Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,1151.2,Yes
xxxx-04048,Female,0,No,No,68,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,21.33,1478.49,No
xxxx-04049,Female,1,Yes,Yes,42,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,27.41,1138.3,No
xxxx-04050,Female,0,Yes,No,59,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,38.13,2245.34,No
xxxx-04051,Female,0,Yes,No,28,No,No phone service,Fiber optic,No,No,No,No,No,No,One year,No,Mailed check,29.18,780.94,No
xxxx-04052,Male,0,No,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,149.62,Yes
xxxx-04053,Male,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.41,590.67,No
